Date,Rain
2024-05-27 04:46:02,0
2024-05-27 04:56:04,0
2024-05-27 05:06:06,0
2024-05-27 05:16:08,0
2024-05-27 05:26:11,0
2024-05-27 05:36:13,0
2024-05-27 05:46:15,0
2024-05-27 05:56:17,0
2024-05-27 06:06:19,0
2024-05-27 06:16:21,0
2024-05-27 06:26:23,0
2024-05-27 06:36:25,0
2024-05-27 06:46:27,0
2024-05-27 06:56:29,0
2024-05-27 07:06:31,0
2024-05-27 07:16:33,0
2024-05-27 07:26:35,0
2024-05-27 07:36:37,0
2024-05-27 07:46:39,0
2024-05-27 07:56:41,0
2024-05-27 08:06:43,0
2024-05-27 08:16:45,0
2024-05-27 08:26:47,0
2024-05-27 08:36:49,0
2024-05-27 08:46:51,0
2024-05-27 08:56:53,0
2024-05-27 09:06:56,0
2024-05-27 09:16:58,0
2024-05-27 09:27:00,0
2024-05-27 09:37:02,0
2024-05-27 09:47:04,0
2024-05-27 09:57:06,0
2024-05-27 10:07:08,0
2024-05-27 10:17:10,0
2024-05-27 10:27:12,0
2024-05-27 11:07:23,0
2024-05-27 11:27:28,0
2024-05-27 11:47:33,0
2024-05-27 12:07:38,0
2024-05-27 12:27:44,0
2024-05-27 12:47:49,0
2024-05-27 13:07:54,0
2024-05-27 13:27:59,0
2024-05-27 13:48:04,0
2024-05-27 14:08:09,0
2024-05-27 14:28:14,0
2024-05-27 14:48:19,0
2024-05-27 15:08:25,0
2024-05-27 15:28:30,0
2024-05-27 15:48:35,3.0734
2024-05-27 16:08:40,0
2024-05-27 16:28:45,0.2794
2024-05-27 16:48:50,1.1176
2024-05-27 17:08:55,0.2794
2024-05-27 17:29:00,0
2024-05-27 17:49:05,0
2024-05-27 18:09:11,0
2024-05-27 18:29:16,0
2024-05-27 18:49:21,0
2024-05-27 19:09:26,0
2024-05-27 19:29:31,0.2794
2024-05-27 19:49:36,0
2024-05-27 20:09:41,0
2024-05-27 20:29:46,0
2024-05-27 20:49:51,0
2024-05-27 21:09:57,0
2024-05-27 21:30:02,0
2024-05-27 21:50:07,0
2024-05-27 22:10:12,0
2024-05-27 22:30:17,0
2024-05-27 22:50:22,0
2024-05-27 23:10:27,0
2024-05-27 23:30:32,0
2024-05-27 23:40:34,0
2024-05-27 23:50:37,0
2024-05-28 00:00:39,0
2024-05-28 00:10:41,0
2024-05-28 00:20:43,0
2024-05-28 00:30:45,0
2024-05-28 00:40:47,0
2024-05-28 00:50:49,0
2024-05-28 01:00:51,0
2024-05-28 01:10:53,0
2024-05-28 01:20:55,0
2024-05-28 01:30:57,0
2024-05-28 01:40:59,0
2024-05-28 01:51:01,0
2024-05-28 02:01:03,0
2024-05-28 02:11:05,0
2024-05-28 02:21:07,0
2024-05-28 02:31:09,0
2024-05-28 02:41:11,0
2024-05-28 02:51:13,0
2024-05-28 03:01:15,0
2024-05-28 03:11:17,0
2024-05-28 03:21:19,0
2024-05-28 03:31:22,0
2024-05-28 03:41:25,0
2024-05-28 03:51:27,0
2024-05-28 04:01:29,0
2024-05-28 04:11:31,0
2024-05-28 04:21:33,0
2024-05-28 04:31:35,0
2024-05-28 04:41:37,0
2024-05-28 04:51:39,0
2024-05-28 05:01:41,0
2024-05-28 05:11:43,0
2024-05-28 05:21:45,0
2024-05-28 05:31:47,0
2024-05-28 05:41:49,0
2024-05-28 05:51:51,0
2024-05-28 06:01:53,0
2024-05-28 06:11:55,0
2024-05-28 06:21:57,0
2024-05-28 06:31:59,0
2024-05-28 06:42:01,0
2024-05-28 06:52:03,0
2024-05-28 07:02:06,0
2024-05-28 07:12:08,0
2024-05-28 07:22:10,0
2024-05-28 07:32:12,0
2024-05-28 07:42:14,0
2024-05-28 07:52:16,0
2024-05-28 08:02:18,0
2024-05-28 08:12:20,0
2024-05-28 08:22:22,0
2024-05-28 08:32:24,0
2024-05-28 08:42:27,0
2024-05-28 08:52:29,0
2024-05-28 09:02:31,0
2024-05-28 09:12:33,0
2024-05-28 09:22:35,0
2024-05-28 09:32:37,0
2024-05-28 09:42:39,0
2024-05-28 09:52:41,0
2024-05-28 10:02:43,0
2024-05-28 10:12:45,0
2024-05-28 10:22:47,0
2024-05-28 10:32:50,0
2024-05-28 10:42:52,0
2024-05-28 10:52:54,0
2024-05-28 11:02:56,0
2024-05-28 11:12:58,0
2024-05-28 11:23:00,0
2024-05-28 11:33:02,0
2024-05-28 11:43:04,0
2024-05-28 11:53:06,0
2024-05-28 12:13:11,0
2024-05-28 12:33:16,0
2024-05-28 12:53:21,0
2024-05-28 13:13:26,0
2024-05-28 13:33:31,0
2024-05-28 13:53:37,0
2024-05-28 14:13:42,0
2024-05-28 14:33:47,0
2024-05-28 14:53:52,0
2024-05-28 15:13:57,0
2024-05-28 15:34:02,0
2024-05-28 15:54:07,0
2024-05-28 16:14:12,0
2024-05-28 16:34:18,0
2024-05-28 16:54:23,0
2024-05-28 17:14:28,0
2024-05-28 17:34:33,0
2024-05-28 17:54:38,0
2024-05-28 18:14:43,0
2024-05-28 18:34:48,0
2024-05-28 18:54:53,0
2024-05-28 19:14:58,0
2024-05-28 19:35:04,0
2024-05-28 19:55:09,0
2024-05-28 20:15:14,0
2024-05-28 20:35:19,0
2024-05-28 20:55:24,0
2024-05-28 21:15:29,0
2024-05-28 21:35:34,0
2024-05-28 21:55:39,0
2024-05-28 22:15:44,0
2024-05-28 22:35:50,0
2024-05-28 22:55:55,0
2024-05-28 23:16:00,0
2024-05-28 23:36:05,0
2024-05-28 23:56:10,0
2024-05-29 00:16:15,0
2024-05-29 00:36:20,0
2024-05-29 00:56:25,0
2024-05-29 01:16:31,0
2024-05-29 01:36:36,0
2024-05-29 01:56:41,0
2024-05-29 02:16:46,0
2024-05-29 02:36:51,0
2024-05-29 02:56:56,0
2024-05-29 03:17:01,0
2024-05-29 03:37:06,0
2024-05-29 03:57:11,0
2024-05-29 04:17:17,0
2024-05-29 04:47:25,0.2794
2024-05-29 05:07:30,0
2024-05-29 05:27:35,0
2024-05-29 05:47:40,0
2024-05-29 06:07:45,0
2024-05-29 06:27:50,0
2024-05-29 06:47:56,0
2024-05-29 07:08:01,0
2024-05-29 07:18:04,0
2024-05-29 07:38:09,0
2024-05-29 07:58:14,0
2024-05-29 08:18:19,0
2024-05-29 08:38:24,0
2024-05-29 08:58:29,0
2024-05-29 09:18:34,0
2024-05-29 09:38:39,0
2024-05-29 09:58:45,0
2024-05-29 10:18:50,0
2024-05-29 10:38:55,0
2024-05-29 10:59:00,0
2024-05-29 11:19:05,0
2024-05-29 11:39:10,0
2024-05-29 11:59:15,0
2024-05-29 12:19:20,0
2024-05-29 12:39:26,0
2024-05-29 12:59:31,0
2024-05-29 13:19:36,0
2024-05-29 13:39:41,0
2024-05-29 13:59:46,0
2024-05-29 14:19:51,0
2024-05-29 14:39:56,0
2024-05-29 15:00:01,0
2024-05-29 15:20:07,0
2024-05-29 15:40:12,0
2024-05-29 16:00:17,0
2024-05-29 16:20:22,0
2024-05-29 16:40:27,0
2024-05-29 17:00:32,0
2024-05-29 17:20:37,0
2024-05-29 17:40:42,0
2024-05-29 18:00:47,0
2024-05-29 18:20:53,0
2024-05-29 18:40:58,0
2024-05-29 19:01:03,0
2024-05-29 19:21:08,0
2024-05-29 19:41:13,0
2024-05-29 20:01:18,0
2024-05-29 20:21:23,0
2024-05-29 20:41:28,0
2024-05-29 21:01:33,0
2024-05-29 21:21:39,0
2024-05-29 21:41:44,0
2024-05-29 22:01:49,0
2024-05-29 22:21:54,0
2024-05-29 22:41:59,0
2024-05-29 23:02:04,0
2024-05-29 23:22:09,0
2024-05-29 23:42:14,0
2024-05-30 00:02:20,0
2024-05-30 00:22:26,0
2024-05-30 00:42:31,0
2024-05-30 01:02:36,0
2024-05-30 01:22:41,0
2024-05-30 01:42:46,0
2024-05-30 02:02:51,0
2024-05-30 02:22:56,0
2024-05-30 02:43:01,0
2024-05-30 03:03:07,0
2024-05-30 03:23:12,0
2024-05-30 03:43:17,0
2024-05-30 04:03:22,0
2024-05-30 04:23:27,0
2024-05-30 04:43:32,0
2024-05-30 05:03:37,0
2024-05-30 05:23:42,0
2024-05-30 05:43:47,0
2024-05-30 06:03:53,0
2024-05-30 06:23:58,0
2024-05-30 06:44:03,0
2024-05-30 08:24:32,0
2024-05-30 08:44:38,0
2024-05-30 09:04:43,0
2024-05-30 09:24:48,0
2024-05-30 09:44:53,0
2024-05-30 10:04:58,0
2024-05-30 10:25:03,0
2024-05-30 10:45:08,0
2024-05-30 11:05:13,0
2024-05-30 11:25:19,0
2024-05-30 11:45:24,0
2024-05-30 12:05:29,0
2024-05-30 12:15:32,0
2024-05-30 12:35:37,0
2024-05-30 12:55:42,0
2024-05-30 13:15:47,0
2024-05-30 13:35:52,0
2024-05-30 13:55:57,0
2024-05-30 14:16:03,0
2024-05-30 14:36:08,0
2024-05-30 14:56:13,0
2024-05-30 15:16:18,0
2024-05-30 15:46:26,0
2024-05-30 16:06:31,0
2024-05-30 16:26:36,0
2024-05-30 16:46:41,0
2024-05-30 17:06:46,0
2024-05-30 17:26:52,0
2024-05-30 17:46:57,0
2024-05-30 18:07:02,0
2024-05-30 18:27:07,0
2024-05-30 18:47:12,0
2024-05-30 19:07:17,0
2024-05-30 19:27:22,0
2024-05-30 19:47:27,0
2024-05-30 20:07:33,0
2024-05-30 20:27:38,0
2024-05-30 20:47:43,0
2024-05-30 21:07:48,0
2024-05-30 21:27:53,0
2024-05-30 21:47:58,0
2024-05-30 22:08:03,0
2024-05-30 22:28:08,0
2024-05-30 22:48:13,0
2024-05-30 23:08:19,0
2024-05-30 23:28:24,0
2024-05-30 23:48:29,0
2024-05-31 00:08:34,0
2024-05-31 00:38:42,0
2024-05-31 00:58:47,0
2024-05-31 01:18:52,0
2024-05-31 01:38:57,0
2024-05-31 01:59:03,0
2024-05-31 02:19:08,0
2024-05-31 02:39:13,0
2024-05-31 02:59:18,0
2024-05-31 03:19:23,0
2024-05-31 03:39:28,0
2024-05-31 03:59:33,0
2024-05-31 04:19:38,0
2024-05-31 04:39:44,0
2024-05-31 04:59:49,0
2024-05-31 05:19:54,0
2024-05-31 05:39:59,0
2024-05-31 06:00:04,0
2024-05-31 06:20:09,0
2024-05-31 06:40:14,0
2024-05-31 07:00:19,0
2024-05-31 07:20:24,0
2024-05-31 07:40:30,0
2024-05-31 08:00:35,0
2024-05-31 08:20:40,0
2024-05-31 08:40:45,0
2024-05-31 09:00:50,0
2024-05-31 09:20:55,0
2024-05-31 09:41:00,0
2024-05-31 10:01:05,0
2024-05-31 10:21:10,0
2024-05-31 10:41:16,0
2024-05-31 11:01:21,0
2024-05-31 11:21:26,0
2024-05-31 11:41:31,0
2024-05-31 12:01:36,0
2024-05-31 12:21:41,0
2024-05-31 12:41:46,0
2024-05-31 13:01:51,0
2024-05-31 13:21:57,0
2024-05-31 13:42:02,0
2024-05-31 14:02:07,0
2024-05-31 14:22:12,0
2024-05-31 14:42:17,0
2024-05-31 15:02:22,0
2024-05-31 15:22:27,0
2024-05-31 15:42:32,0
2024-05-31 16:02:37,0
2024-05-31 16:22:43,0
2024-05-31 16:42:48,0
2024-05-31 17:02:53,0
2024-05-31 17:22:58,0
2024-05-31 17:43:03,0
2024-05-31 18:03:08,0
2024-05-31 18:23:13,0
2024-05-31 18:43:18,0
2024-05-31 19:03:24,0
2024-05-31 19:23:29,0
2024-05-31 19:43:34,0
2024-05-31 20:03:39,0
2024-05-31 20:23:44,0
2024-05-31 20:43:49,0
2024-05-31 21:03:54,0
2024-05-31 21:23:59,0
2024-05-31 21:44:04,0
2024-05-31 22:04:10,0
2024-05-31 22:24:15,0
2024-05-31 22:44:20,0
2024-05-31 23:04:25,0
2024-05-31 23:24:30,0
2024-05-31 23:44:35,0
2024-06-01 00:04:40,0
2024-06-01 00:24:45,0
2024-06-01 00:44:50,0
2024-06-01 01:04:56,0
2024-06-01 01:25:01,0
2024-06-01 01:45:06,0
2024-06-01 02:05:11,0
2024-06-01 02:25:16,0
2024-06-01 02:45:21,0
2024-06-01 03:05:26,0
2024-06-01 03:25:31,0
2024-06-01 03:45:37,0
2024-06-01 04:05:42,0
2024-06-01 04:25:47,0
2024-06-01 04:45:52,0
2024-06-01 05:05:57,0
2024-06-01 05:26:02,0
2024-06-01 05:46:07,0
2024-06-01 06:06:12,0
2024-06-01 06:26:17,0
2024-06-01 06:46:23,0
2024-06-01 07:06:28,0
2024-06-01 07:26:33,0
2024-06-01 07:46:38,0
2024-06-01 08:06:43,0
2024-06-01 08:26:48,0
2024-06-01 08:46:53,0
2024-06-01 09:06:58,0
2024-06-01 09:27:04,0
2024-06-01 09:47:09,0
2024-06-01 10:07:14,0
2024-06-01 10:27:19,0
2024-06-01 10:47:24,0
2024-06-01 11:07:29,0
2024-06-01 11:27:34,0
2024-06-01 11:47:39,0
2024-06-01 12:07:44,0
2024-06-01 12:27:50,0
2024-06-01 12:57:58,0
2024-06-01 13:18:03,0
2024-06-01 13:38:08,0
2024-06-01 13:58:13,0
2024-06-01 14:18:18,0
2024-06-01 14:38:23,0
2024-06-01 14:58:28,0
2024-06-01 15:18:34,0
2024-06-01 15:38:39,0
2024-06-01 15:58:44,0
2024-06-01 16:18:49,0
2024-06-02 22:06:25,0
2024-06-02 22:16:27,0
2024-06-02 22:26:29,0
2024-06-02 22:36:31,0
2024-06-02 22:46:33,0
2024-06-02 22:56:36,0
2024-06-02 23:06:38,0
2024-06-02 23:16:40,0
2024-06-02 23:26:42,0
2024-06-02 23:36:44,0
2024-06-02 23:46:46,0
2024-06-02 23:56:48,0
2024-06-03 00:06:50,0
2024-06-03 00:16:52,0
2024-06-03 00:26:54,0
2024-06-03 00:36:56,0
2024-06-03 00:46:58,0
2024-06-03 00:57:00,0
2024-06-03 01:07:02,0
2024-06-03 01:17:04,0
2024-06-03 01:27:06,0
2024-06-03 01:37:08,0
2024-06-03 01:47:10,0
2024-06-03 01:57:12,0
2024-06-03 02:07:14,0
2024-06-03 02:27:20,0
2024-06-03 02:37:22,0
2024-06-03 02:47:24,0
2024-06-03 02:57:26,0
2024-06-03 03:07:28,0
2024-06-03 03:17:30,0
2024-06-03 03:27:32,0
2024-06-03 03:37:34,0
2024-06-03 03:47:36,0
2024-06-03 03:57:38,0
2024-06-03 04:07:40,0
2024-06-03 04:17:42,0
2024-06-03 04:27:44,0
2024-06-03 04:37:46,0
2024-06-03 04:47:48,0
2024-06-03 04:57:50,0
2024-06-03 05:07:52,0
2024-06-03 05:17:54,0
2024-06-03 05:27:56,0
2024-06-03 05:37:58,0
2024-06-03 05:48:00,0
2024-06-03 05:58:02,0
2024-06-03 06:08:05,0
2024-06-03 06:18:07,0
2024-06-03 06:28:09,0
2024-06-03 06:38:11,0
2024-06-03 06:48:13,0
2024-06-03 06:58:15,0
2024-06-03 07:08:17,0
2024-06-03 07:18:19,0
2024-06-03 07:28:21,0
2024-06-03 07:38:23,0
2024-06-03 07:48:25,0
2024-06-03 07:58:27,0
2024-06-03 08:08:29,0
2024-06-03 08:18:31,0
2024-06-03 08:28:33,0
2024-06-03 08:38:35,0
2024-06-03 08:48:37,0
2024-06-03 08:58:39,0
2024-06-03 09:08:41,0
2024-06-03 09:18:43,0
2024-06-03 09:28:45,0
2024-06-03 09:38:48,0
2024-06-03 09:48:50,0
2024-06-03 09:58:52,0
2024-06-03 10:08:54,0
2024-06-03 10:18:56,0
2024-06-03 10:28:58,0
2024-06-03 10:39:00,0
2024-06-03 10:49:02,0
2024-06-03 10:59:04,0
2024-06-03 11:09:06,0
2024-06-03 11:19:08,0
2024-06-03 11:29:10,0
2024-06-03 11:39:12,0
2024-06-03 11:49:14,0
2024-06-03 11:59:16,0
2024-06-03 12:09:18,0
2024-06-03 12:19:20,0
2024-06-03 12:39:25,0
2024-06-03 12:59:31,0
2024-06-03 13:19:36,0
2024-06-03 13:39:41,0
2024-06-03 13:59:46,0
2024-06-03 14:19:51,0
2024-06-03 14:39:56,0
2024-06-03 15:00:01,0
2024-06-03 15:20:06,0
2024-06-03 15:30:09,0
2024-06-03 15:50:14,0
2024-06-03 16:10:20,0
2024-06-03 16:30:25,0
2024-06-03 16:50:30,0
2024-06-03 17:10:35,0
2024-06-03 17:30:40,0
2024-06-03 17:50:45,0
2024-06-03 18:10:50,0
2024-06-03 18:30:55,0
2024-06-03 18:51:01,0
2024-06-03 19:11:06,0
2024-06-03 19:31:11,0
2024-06-03 19:51:16,0
2024-06-03 20:11:21,0
2024-06-03 20:31:26,0
2024-06-03 20:51:31,0
2024-06-03 21:11:36,0
2024-06-03 21:31:41,0
2024-06-03 21:51:47,0
2024-06-03 22:11:52,0
2024-06-03 22:31:57,0
2024-06-03 22:52:02,0
2024-06-03 23:12:07,0
2024-06-03 23:42:15,0
2024-06-03 23:52:17,0
2024-06-04 00:02:19,0
2024-06-04 00:12:21,0
2024-06-04 00:22:23,0
2024-06-04 00:32:25,0
2024-06-04 00:42:27,0
2024-06-04 00:52:30,0
2024-06-04 01:02:32,0
2024-06-04 01:12:34,0
2024-06-04 01:22:36,0
2024-06-04 01:32:38,0
2024-06-04 01:42:40,0
2024-06-04 01:52:42,0
2024-06-04 02:02:44,0
2024-06-04 02:12:46,0
2024-06-04 02:22:48,0
2024-06-04 02:32:50,0
2024-06-04 02:42:52,0
2024-06-04 02:52:54,0
2024-06-04 03:02:56,0
2024-06-04 03:12:58,0
2024-06-04 03:23:00,0
2024-06-04 03:33:02,0
2024-06-04 03:43:04,0
2024-06-04 03:53:06,0
2024-06-04 04:03:08,0
2024-06-04 04:13:11,0
2024-06-04 04:23:13,0
2024-06-04 04:33:15,0
2024-06-04 04:43:17,0
2024-06-04 04:53:19,0
2024-06-04 05:03:21,0
2024-06-04 05:13:23,0
2024-06-04 05:23:25,0
2024-06-04 05:33:27,0
2024-06-04 05:43:29,0
2024-06-04 05:53:31,0
2024-06-04 06:03:33,0
2024-06-04 06:13:35,0
2024-06-04 06:23:37,0
2024-06-04 06:33:39,0
2024-06-04 06:43:41,0
2024-06-04 06:53:43,0
2024-06-04 07:03:45,0
2024-06-04 07:13:47,0
2024-06-04 07:23:49,0
2024-06-04 07:33:51,0
2024-06-04 07:43:53,0
2024-06-04 07:53:55,0
2024-06-04 08:03:58,0
2024-06-04 08:14:00,0
2024-06-04 08:24:02,0
2024-06-04 08:34:04,0
2024-06-04 08:44:06,0
2024-06-04 08:54:08,0
2024-06-04 09:04:10,0
2024-06-04 09:14:12,0
2024-06-04 09:24:14,0
2024-06-04 09:34:16,0
2024-06-04 09:44:18,0
2024-06-04 09:54:20,0
2024-06-04 10:04:22,0
2024-06-04 10:14:24,0
2024-06-04 10:24:26,0
2024-06-04 10:34:28,0
2024-06-04 10:44:30,0
2024-06-04 10:54:32,0
2024-06-04 11:04:34,0
2024-06-04 11:14:36,0
2024-06-04 11:24:38,0
2024-06-04 11:34:40,0
2024-06-04 11:44:43,0
2024-06-04 11:54:45,0
2024-06-04 12:04:47,0
2024-06-04 12:14:49,0
2024-06-04 12:24:51,0
2024-06-04 12:34:53,0
2024-06-04 12:44:55,0
2024-06-04 12:54:57,0
2024-06-04 13:04:59,0
2024-06-04 13:15:01,0
2024-06-04 13:25:03,0
2024-06-04 13:35:05,0
2024-06-04 13:45:07,0
2024-06-04 14:05:12,0
2024-06-04 14:25:17,0
2024-06-04 14:45:22,0
2024-06-04 15:05:28,0
2024-06-04 15:25:33,0
2024-06-04 15:45:38,0
2024-06-04 16:05:43,0
2024-06-04 16:25:48,0
2024-06-04 16:45:53,0
2024-06-04 17:05:58,0
2024-06-04 17:26:03,0
2024-06-04 17:46:09,0
2024-06-04 18:06:14,0
2024-06-04 18:26:19,0
2024-06-04 18:46:25,0
2024-06-04 19:06:30,0
2024-06-04 19:26:35,0
2024-06-04 19:46:40,0
2024-06-04 20:06:45,0
2024-06-04 20:26:50,0.2794
2024-06-04 20:46:56,0
2024-06-04 21:07:01,0
2024-06-04 21:27:06,0
2024-06-04 21:47:11,0
2024-06-04 22:07:16,0
2024-06-04 22:27:21,0
2024-06-04 22:47:26,0
2024-06-04 23:07:31,0
2024-06-04 23:27:37,0
2024-06-04 23:47:42,0
2024-06-05 00:07:47,0
2024-06-05 00:27:52,0
2024-06-05 00:47:57,0
2024-06-05 01:08:03,0
2024-06-05 01:28:09,0
2024-06-05 01:48:14,0
2024-06-05 02:08:19,0
2024-06-05 02:28:24,0
2024-06-05 02:48:29,0
2024-06-05 03:08:34,0
2024-06-05 03:28:39,0
2024-06-05 03:48:45,0
2024-06-05 04:08:50,0
2024-06-05 04:28:55,0
2024-06-05 04:49:00,0
2024-06-05 05:09:05,0
2024-06-05 05:29:10,0
2024-06-05 05:49:15,0
2024-06-05 06:09:20,0
2024-06-05 06:29:25,0
2024-06-05 06:49:31,0
2024-06-05 07:09:36,0
2024-06-05 07:29:41,0
2024-06-05 07:49:46,0
2024-06-05 08:09:51,0
2024-06-05 08:29:56,0
2024-06-05 08:50:01,0
2024-06-05 09:10:06,0
2024-06-05 09:30:12,0
2024-06-05 09:50:17,0
2024-06-05 10:10:22,0
2024-06-05 10:30:27,1.9558
2024-06-05 10:50:32,0.2794
2024-06-05 11:10:37,0.2794
2024-06-05 11:30:42,0
2024-06-05 11:50:47,0
2024-06-05 12:10:52,0
2024-06-05 12:30:58,0
2024-06-05 12:51:03,0
2024-06-05 13:11:08,0
2024-06-05 13:31:13,0
2024-06-05 13:51:18,0
2024-06-05 14:11:23,0
2024-06-05 14:31:28,0
2024-06-05 14:51:33,0
2024-06-05 15:11:38,0
2024-06-05 15:31:44,0
2024-06-05 15:51:49,0
2024-06-05 16:11:54,0
2024-06-05 16:31:59,0
2024-06-05 16:52:04,0
2024-06-05 17:12:09,0
2024-06-05 17:32:14,0
2024-06-05 17:52:19,0
2024-06-05 18:12:25,0
2024-06-05 18:32:30,0
2024-06-05 18:52:35,0
2024-06-05 19:12:40,0
2024-06-05 19:32:45,0
2024-06-05 19:52:50,0
2024-06-05 20:12:55,0
2024-06-05 20:33:00,0
2024-06-05 20:53:05,0
2024-06-05 21:13:11,0
2024-06-05 21:33:16,0
2024-06-05 21:53:21,0
2024-06-05 22:13:26,0
2024-06-05 22:33:31,0
2024-06-05 22:53:36,0
2024-06-05 23:13:41,0
2024-06-05 23:33:46,0
2024-06-05 23:53:52,0
2024-06-06 00:13:57,0
2024-06-06 00:34:02,0
2024-06-06 00:54:07,0
2024-06-06 01:14:12,0
2024-06-06 01:34:17,0
2024-06-06 01:54:22,0
2024-06-06 02:14:27,0
2024-06-06 02:34:33,0
2024-06-06 02:54:38,0
2024-06-06 03:14:43,0
2024-06-06 03:34:48,0
2024-06-06 03:54:53,0
2024-06-06 04:14:58,0
2024-06-06 04:35:03,0
2024-06-06 04:55:08,0
2024-06-06 05:15:14,0
2024-06-06 05:35:19,0
2024-06-06 05:45:21,0
2024-06-06 05:55:23,0
2024-06-06 06:05:25,0
2024-06-06 06:15:27,0
2024-06-06 06:25:29,0
2024-06-06 06:35:31,0
2024-06-06 06:45:33,0
2024-06-06 06:55:35,0
2024-06-06 07:05:37,0
2024-06-06 07:15:39,0
2024-06-06 07:25:41,0
2024-06-06 07:35:43,0
2024-06-06 07:45:45,0
2024-06-06 07:55:47,0
2024-06-06 08:05:49,0
2024-06-06 08:15:51,0
2024-06-06 08:25:53,0
2024-06-06 08:35:56,0
2024-06-06 08:45:57,0
2024-06-06 08:56:00,0
2024-06-06 09:06:02,0
2024-06-06 09:16:04,0
2024-06-06 09:26:06,0.2794
2024-06-06 09:36:08,0
2024-06-06 09:46:10,0.2794
2024-06-06 09:56:12,0
2024-06-06 10:06:14,0
2024-06-06 10:16:16,0
2024-06-06 10:26:18,0
2024-06-06 10:36:20,0
2024-06-06 10:46:22,0
2024-06-06 10:56:24,0
2024-06-06 11:06:26,0
2024-06-06 11:16:28,0
2024-06-06 11:26:30,0
2024-06-06 11:36:32,0
2024-06-06 11:46:34,0
2024-06-06 11:56:36,0
2024-06-06 12:06:38,0
2024-06-06 12:16:40,0
2024-06-06 12:26:42,0
2024-06-06 12:36:45,0
2024-06-06 12:46:47,0
2024-06-06 12:56:49,0
2024-06-06 13:06:51,0
2024-06-06 13:16:53,0
2024-06-06 13:26:55,0
2024-06-06 13:36:57,0
2024-06-06 13:46:59,0
2024-06-06 13:57:01,0
2024-06-06 14:07:03,0
2024-06-06 14:17:05,0
2024-06-06 14:27:07,0
2024-06-06 14:37:09,0
2024-06-06 14:47:11,0
2024-06-06 14:57:13,0
2024-06-06 15:07:15,0
2024-06-06 15:17:17,0
2024-06-06 15:27:19,0
2024-06-06 15:37:21,0
2024-06-06 15:47:23,0
2024-06-06 15:57:25,0
2024-06-06 16:07:28,0
2024-06-06 16:17:30,0
2024-06-06 16:27:32,0
2024-06-06 16:37:34,0
2024-06-06 16:47:36,0
2024-06-06 16:57:38,0
2024-06-06 17:07:40,0
2024-06-06 17:17:42,0
2024-06-06 17:27:44,0
2024-06-06 17:37:46,0
2024-06-06 17:47:48,0
2024-06-06 17:57:50,0
2024-06-06 18:07:52,0
2024-06-06 18:17:54,0
2024-06-06 18:27:56,0
2024-06-06 18:37:58,0
2024-06-06 18:48:00,0
2024-06-06 18:58:02,0
2024-06-06 19:08:04,0
2024-06-06 19:18:06,0
2024-06-06 19:28:08,0
2024-06-06 19:38:10,0
2024-06-06 19:48:12,0
2024-06-06 19:58:15,0
2024-06-06 20:08:17,0
2024-06-06 20:28:22,0
2024-06-06 20:38:24,0
2024-06-06 20:48:26,0
2024-06-06 20:58:28,0
2024-06-06 21:08:30,0
2024-06-06 21:18:32,0
2024-06-06 21:38:37,0
2024-06-06 21:58:42,0
2024-06-06 22:18:47,0
2024-06-06 22:38:52,0
2024-06-06 22:58:58,0
2024-06-06 23:19:03,0
2024-06-06 23:39:08,0
2024-06-06 23:59:13,0
2024-06-07 00:19:18,0
2024-06-07 00:39:23,0
2024-06-07 00:59:28,0
2024-06-07 01:19:33,0
2024-06-07 01:39:39,0
2024-06-07 01:59:44,0
2024-06-07 02:19:49,0
2024-06-07 02:39:54,0
2024-06-07 02:59:59,0
2024-06-07 03:20:04,0
2024-06-07 03:40:09,0
2024-06-07 04:00:14,0
2024-06-07 04:20:20,0
2024-06-07 04:40:25,0
2024-06-07 05:00:30,0
2024-06-07 05:20:35,0
2024-06-07 05:40:40,0
2024-06-07 06:00:45,0
2024-06-07 06:20:50,0
2024-06-07 06:40:55,0
2024-06-07 07:01:00,0
2024-06-07 07:21:06,0
2024-06-07 07:31:09,0
2024-06-07 07:51:14,0
2024-06-07 08:11:19,0
2024-06-07 08:31:24,0
2024-06-07 08:51:29,0
2024-06-07 09:11:34,0
2024-06-07 09:31:39,0
2024-06-07 09:51:44,0
2024-06-07 10:11:50,0
2024-06-07 10:31:55,0
2024-06-07 10:52:00,0
2024-06-07 11:12:05,0
2024-06-07 11:32:10,0
2024-06-07 11:52:15,0
2024-06-07 12:12:20,0
2024-06-07 12:32:25,0
2024-06-07 12:52:30,0
2024-06-07 13:12:36,0
2024-06-07 13:32:41,0
2024-06-07 13:52:46,0
2024-06-07 14:12:51,0
2024-06-07 14:32:56,0
2024-06-07 14:53:01,0
2024-06-07 15:13:06,0
2024-06-07 15:33:11,0
2024-06-07 15:53:17,0
2024-06-07 16:13:22,0
2024-06-07 16:33:27,0
2024-06-07 16:53:32,0
2024-06-07 17:13:37,0
2024-06-07 17:33:42,0
2024-06-07 17:53:47,0
2024-06-07 18:13:52,0
2024-06-07 18:33:57,0
2024-06-07 18:54:03,0
2024-06-07 19:14:08,0
2024-06-07 19:34:13,0
2024-06-07 19:54:18,0
2024-06-07 20:14:23,0
2024-06-07 20:34:28,0
2024-06-07 20:54:33,0
2024-06-07 21:14:38,0
2024-06-07 21:34:44,0
